Order_ID,Product,Region,Salesperson,Quantity,Unit_Price,Order_Date,Discount,Revenue
2892,Monitr,,Priya,-1,99999,,-5,5000
6790,,West,Amit,100,1500,,200,5000
2883,Tablet,,Rohit,2,-200,2024-01-15,200,-100
6467,Laptop,East,,1,-200,,10,1000
1797,Tablet,South,,-20,1500,2024-13-01,-5,-100
9209,Laptp,,,100,1500,2024-00-10,-5,2000
9235,Laptp,,,100,1500,,5,-100
1154,Headphones,East,Rohit,100,2000,2024-01-15,200,2000
5962,Monitor,,Sneha,-20,2000,2024-13-01,15,2000
5080,Monitor,West,Sneha,-1,2000,2024-00-10,,2000
9050,Laptp,,,2,99999,2024-01-01,15,
6947,Tablet,,Rohit,4,1000,2024-13-01,,2000
5320,Monitr,South,John,500,2000,,10,-100
2892,Monitr,,Amit,100,1500,,15,1000
4424,,East,Amit,4,500,2024-02-10,15,5000
3015,Charger,South,Sneha,100,500,,,2000
7673,,West,,-20,-200,2024-13-01,,-100
7032,Keyboard,,Sneha,,500,2024-13-01,200,5000
5833,Monitor,,John,500,500,,15,3000
1565,Laptp,,Sneha,1,500,,-5,1000
8412,Tablet,South,Amit,,-200,2024-13-01,,3000
3018,,West,,4,,2024-00-10,15,-100
3314,,West,Rohit,3,99999,2024-00-10,5,2000
5412,Laptop,East,,5,500,2024-01-01,15,
4883,Keyboard,,Amit,-20,500,2024-01-01,0,-100
9216,,West,John,100,500,2024-00-10,15,
7739,Monitr,West,Rohit,-20,99999,,200,-100
8902,Mouse,,Rohit,,-200,2024-00-10,200,1000
2189,Mouse,North,,1,1000,2024-01-15,-5,2000
8156,Tablet,West,Amit,,,2024-13-01,5,2000
8342,Mobile,,,-1,99999,2024-13-01,5,2000
7884,,,Rohit,,500,2024-02-10,-5,2000
4157,,,Rohit,3,-200,2024-00-10,200,-100
6520,,South,Sneha,500,-200,2024-00-10,200,1000
2741,Mobile,,Rohit,-20,2000,2024-01-01,10,1000
4688,Monitor,,John,-20,99999,,-5,1000
8485,Laptop,,Rohit,4,99999,2024-01-01,10,-100
6369,,,Sneha,5,1000,,200,
6644,Charger,,Priya,5,-200,2024-13-01,0,2000
5023,Tablet,,Priya,3,-200,2024-13-01,,-100
1716,Mouse,,John,2,,,,3000
4967,Mouse,East,,100,2000,2024-00-10,5,5000
8423,Laptop,North,,-1,2000,2024-13-01,5,1000
7450,Monitor,,,5,1000,2024-00-10,10,1000
4215,Mobile,,,1,-200,,200,-100
8825,Headphones,North,John,-20,2000,2024-02-10,5,
1390,Monitor,,,1,1500,2024-02-10,15,
4037,Monitor,,Rohit,100,1000,2024-01-15,15,5000
1232,Monitr,,Rohit,4,1000,2024-01-01,0,
4131,Charger,,,4,1500,,200,-100
8634,Charger,South,Priya,500,1000,2024-01-15,15,1000
1233,Mouse,North,Priya,2,2000,2024-02-10,0,2000
2391,Charger,North,Amit,5,2000,2024-13-01,10,2000
1889,Mouse,,Priya,,99999,,15,
8902,Monitor,North,,,2000,2024-01-01,0,5000
1745,Laptop,East,,-20,1500,2024-01-01,200,2000
1427,Headphones,,Priya,3,99999,2024-01-15,,1000
1731,Laptop,North,John,-20,2000,2024-01-01,0,2000
1799,Monitor,North,Amit,,1500,2024-02-10,-5,5000
7507,Laptp,North,,-20,1500,2024-13-01,200,
8025,,,Amit,-20,1500,2024-01-15,15,3000
8624,Tablet,South,,5,99999,2024-13-01,0,-100
9326,Mobile,West,Rohit,100,1000,,-5,2000
6383,Tablet,,Rohit,4,,2024-01-15,10,1000
7207,Headphones,,Amit,-20,-200,,5,5000
3538,Charger,,Amit,-20,1500,2024-00-10,,2000
4718,Tablet,North,Rohit,3,2000,,10,3000
9232,Charger,,,,1500,2024-01-01,,
4367,Monitor,West,,-20,-200,2024-00-10,,2000
6008,Headphones,West,John,500,500,,-5,5000
6229,Monitr,North,John,100,1000,2024-01-01,0,2000
8388,Mobile,North,John,-20,2000,2024-00-10,200,
3415,,,John,100,1000,2024-13-01,5,5000
8171,,West,Rohit,3,1000,2024-02-10,0,-100
3949,Mobile,South,,1,500,2024-01-15,0,3000
5261,Laptp,West,,3,1500,2024-01-01,15,1000
6145,Monitr,South,Sneha,3,2000,2024-01-15,0,-100
4466,Mouse,,Priya,,,2024-02-10,5,
4088,Mobile,East,Priya,3,1000,2024-00-10,10,2000
2115,Keyboard,South,Priya,2,-200,,-5,3000
5578,Mouse,,Priya,500,,,0,5000
3590,Mobile,,Rohit,,,2024-13-01,5,-100
8372,Monitor,,Sneha,5,99999,,0,5000
4573,Headphones,North,Rohit,3,1500,2024-01-15,-5,5000
3978,Headphones,East,Sneha,-1,,,,2000
8313,Keyboard,West,Rohit,-1,2000,2024-00-10,-5,-100
8022,,South,,4,1500,,0,
5975,Monitor,East,Amit,-20,-200,2024-01-01,15,-100
5925,Keyboard,,Sneha,2,,,,3000
9047,Charger,,Priya,2,1500,2024-01-15,5,5000
9090,Laptop,South,Sneha,100,2000,,-5,1000
9051,Mobile,,,4,1000,2024-01-15,0,
6292,Monitor,West,John,-1,500,,200,3000
7645,Laptop,West,Sneha,3,1500,2024-01-01,,3000
6403,Laptop,South,,500,-200,2024-02-10,,5000
4430,Headphones,,John,-20,500,2024-00-10,10,1000
2995,Headphones,North,,500,99999,,,5000
7030,Monitr,North,John,-1,1000,,-5,
4891,Charger,West,Amit,-1,-200,2024-01-15,5,2000
8145,,,Sneha,1,2000,2024-00-10,200,
9498,Monitor,,,-20,-200,,0,1000
3102,Laptp,,,100,1000,2024-13-01,-5,2000
4030,Monitor,West,Amit,2,500,2024-00-10,,-100
9524,Charger,North,Priya,100,2000,2024-00-10,200,-100
9107,Headphones,West,Sneha,2,-200,,5,3000
1242,Headphones,South,Rohit,1,,,10,5000
2884,Mobile,,Rohit,100,,,0,-100
9015,Tablet,,Rohit,4,1500,2024-01-01,15,
7747,Headphones,,,-20,,,,5000
9494,Keyboard,South,,,-200,,,
5330,Mobile,,,-20,500,2024-00-10,10,5000
8863,,,John,-20,,,5,-100
4109,Mouse,North,Rohit,1,1500,,10,2000
3186,,,Priya,500,2000,,5,5000
2550,,,,-1,,2024-02-10,0,1000
1646,Tablet,North,,5,1500,2024-00-10,,1000
7144,Tablet,East,Sneha,,,2024-13-01,15,-100
5656,Keyboard,East,,3,99999,,10,5000
9904,,West,Sneha,500,,2024-00-10,-5,-100
1537,Tablet,East,,2,-200,,15,3000
7572,Laptp,South,,-20,500,2024-01-01,15,1000
1234,Headphones,,,1,1500,2024-13-01,,
7539,Headphones,,John,1,1500,2024-01-01,,-100
2374,Mobile,,John,-20,1000,,200,5000
2909,Charger,,John,2,1000,2024-02-10,200,5000
8218,Keyboard,,Priya,,1500,,-5,1000
1080,Headphones,West,,,-200,2024-02-10,15,3000
3083,Laptop,,Sneha,500,500,2024-01-01,0,
2690,,North,,-20,,,-5,1000
1756,Monitr,,,4,2000,2024-02-10,15,1000
3670,Headphones,East,,100,-200,,5,-100
4751,Monitor,North,Amit,4,,2024-01-01,-5,2000
9659,Laptop,West,John,3,2000,,200,-100
6261,Charger,,Rohit,4,500,2024-01-15,5,1000
7852,Laptop,South,,1,1000,2024-00-10,5,
2494,Tablet,East,Amit,500,1500,2024-01-15,5,2000
6740,Monitr,North,,5,500,2024-02-10,10,3000
9055,,,Amit,-1,2000,2024-01-01,200,3000
1901,Mouse,,,3,-200,2024-01-01,0,1000
1672,Monitr,East,John,5,1500,,10,
9630,,,Rohit,-20,2000,,10,3000
1444,Headphones,South,,4,,2024-01-01,5,
9655,Mobile,,John,-1,,2024-01-01,0,-100
3198,Laptp,,,5,-200,2024-00-10,200,-100
3287,Charger,East,John,2,,2024-13-01,0,
5008,Mobile,,Rohit,3,1500,,15,2000
1496,Headphones,South,Amit,100,1000,2024-01-15,-5,1000
2463,Mobile,,Amit,3,1000,2024-02-10,10,
7828,,,,-1,2000,2024-01-01,-5,
5253,Monitor,,,5,1000,2024-01-15,-5,-100
1493,Laptop,North,Rohit,-1,1000,2024-13-01,0,
6065,,West,Amit,-20,2000,2024-01-15,200,1000
6430,Laptp,North,Priya,500,2000,2024-02-10,,2000
2426,,South,John,-1,2000,,-5,-100
2793,Headphones,North,,,1500,2024-01-01,10,
3723,Tablet,,Priya,1,99999,,-5,5000
1658,Charger,East,Priya,4,2000,,0,-100
5761,Tablet,,,100,1500,2024-02-10,,2000
8630,Laptop,North,,1,1500,,-5,1000
9741,Laptp,West,,,1500,,,3000
9834,Laptop,,Priya,2,99999,2024-01-01,,
5350,Keyboard,,Sneha,500,2000,2024-13-01,5,5000
1207,Tablet,,,100,1000,,200,3000
5190,,West,Sneha,500,-200,2024-02-10,200,-100
2883,,,Priya,500,-200,2024-01-15,200,3000
3886,Laptop,South,John,2,99999,,15,
1477,Laptop,,,2,1000,,-5,
9953,Mobile,West,Priya,500,99999,2024-13-01,-5,3000
9381,Headphones,South,,2,2000,2024-02-10,15,5000
7854,,West,Priya,4,1000,,0,2000
1755,Mobile,West,,2,99999,2024-01-01,200,
5931,Keyboard,,,1,2000,,0,
6724,Monitr,East,,-20,99999,2024-13-01,-5,1000
5150,,South,,-1,1500,2024-01-01,200,
5060,Monitr,West,,5,,,-5,1000
5765,Mobile,,,3,500,,15,3000
4612,Mouse,West,Sneha,100,99999,2024-00-10,,5000
7553,Tablet,North,Priya,5,-200,2024-01-15,0,1000
8378,,,John,1,99999,2024-01-01,-5,1000
2689,Mobile,East,John,500,2000,2024-02-10,5,2000
2316,Monitor,,,5,1500,2024-00-10,200,3000
8130,Monitor,,,3,,2024-13-01,5,1000
4186,,South,Priya,,1500,2024-02-10,15,1000
6789,Charger,West,,100,500,,0,3000
2145,Keyboard,,John,2,-200,2024-13-01,0,
5394,,South,Priya,3,1000,2024-00-10,-5,5000
8942,Keyboard,,,-1,1000,,-5,-100
8548,Mobile,East,,2,1500,2024-02-10,200,-100
1560,Laptp,North,Sneha,5,500,,,3000
2912,Laptop,East,Priya,500,1500,2024-01-01,0,-100
2864,Headphones,North,,-1,1000,,15,2000
1296,Laptop,South,Amit,3,1500,,0,-100
3409,Laptop,East,Sneha,2,,2024-02-10,-5,2000
8630,Keyboard,East,John,-20,500,2024-01-15,0,5000
2461,Keyboard,East,John,500,1000,2024-01-01,5,2000
5292,Monitor,,,500,-200,2024-01-15,15,3000
3268,Keyboard,South,,500,-200,2024-02-10,10,
1994,Mobile,,Sneha,-20,1500,2024-02-10,15,-100
7554,,North,,3,500,2024-13-01,15,2000
1007,Monitor,East,Amit,1,1500,2024-02-10,-5,3000
3515,Tablet,South,Sneha,500,1000,,10,2000
2417,Laptop,,,-1,500,,200,1000
3316,Tablet,,,2,1000,,-5,1000
8358,,,,,,2024-01-01,10,
4932,Laptop,,,500,,,5,-100
7204,,,,100,-200,2024-01-15,,1000
2287,Laptop,South,Rohit,,2000,,15,1000
2118,Charger,North,Amit,,500,,15,2000
9744,Laptop,South,Sneha,100,,2024-00-10,15,2000
8637,Laptp,South,Rohit,500,2000,2024-01-15,15,5000
1660,Tablet,West,,100,-200,,5,
9907,Laptop,,,1,500,,15,1000
7922,Mouse,,Priya,2,1000,2024-13-01,10,5000
9104,Mouse,North,Amit,,1500,2024-00-10,10,2000
7337,Mouse,West,Priya,100,1500,,0,-100
3529,Mobile,,,4,1000,,5,5000
4970,Monitor,South,Rohit,4,,2024-00-10,0,1000
4407,Tablet,,John,2,1500,2024-02-10,15,5000
8416,Laptop,,,-20,1000,,200,3000
5760,Monitr,West,John,1,2000,2024-13-01,5,
2897,Monitor,,,-20,2000,2024-13-01,200,1000
7364,Monitr,West,John,500,1000,2024-02-10,5,3000
9464,,North,Priya,-1,500,,,-100
5087,Headphones,,Amit,500,,2024-01-01,,5000
5374,Laptp,South,Priya,2,,2024-02-10,200,-100
8607,Headphones,North,Priya,-20,1000,2024-13-01,0,1000
5019,,West,,5,1500,2024-00-10,0,5000
1815,Keyboard,,,2,-200,,10,
8255,,West,John,-20,,2024-01-01,200,-100
1922,Monitor,North,Priya,-1,,,10,-100
5867,Monitr,West,Rohit,500,2000,,-5,
2264,Charger,,Sneha,3,2000,,200,2000
4724,Laptop,East,Sneha,1,2000,,-5,3000
3722,,,Sneha,4,-200,2024-13-01,200,
6355,Mobile,South,,4,,2024-13-01,-5,3000
3550,Tablet,,,,,,10,5000
6319,Laptop,South,,5,-200,2024-02-10,5,3000
7686,Tablet,,,5,99999,2024-01-15,15,-100
2673,Charger,West,John,500,,2024-13-01,0,1000
5587,Laptop,,,1,1500,2024-01-15,10,2000
6353,Laptp,North,John,100,1500,2024-01-01,200,3000
7857,,North,Sneha,100,1500,2024-00-10,5,3000
2666,Keyboard,West,,100,99999,2024-01-15,,
5511,Mouse,South,Amit,3,500,2024-01-15,15,1000
7172,Charger,West,,-20,,2024-01-15,,
2384,,South,Sneha,100,-200,2024-01-15,-5,3000
5403,Keyboard,West,,2,,2024-01-15,200,5000
4954,Laptop,West,Priya,100,-200,2024-01-01,,
7305,Monitr,West,,100,99999,,200,
9252,Keyboard,North,,3,1000,,15,1000
8238,Mobile,South,Sneha,4,1000,2024-13-01,5,-100
7981,Keyboard,,,500,500,2024-00-10,200,
7026,Headphones,West,Sneha,500,1000,,,
7609,Laptp,,,-20,1500,2024-13-01,5,2000
9664,Charger,,Amit,500,500,2024-01-01,,3000
1958,Mouse,,John,-20,500,2024-01-01,10,1000
9724,Laptop,,,,500,2024-01-15,200,
1493,Charger,North,,1,2000,,-5,-100
8042,Monitor,East,John,100,99999,2024-01-01,15,-100
1081,,,Priya,500,1000,,0,3000
7999,Charger,North,Sneha,100,,2024-01-01,15,1000
3970,Mobile,East,Rohit,1,2000,2024-01-15,,-100
1011,Charger,North,Priya,,-200,2024-01-01,,
8824,Monitor,,,500,1500,2024-01-01,-5,5000
1761,Keyboard,,John,500,2000,2024-01-01,200,-100
4185,,West,Amit,-1,1500,2024-02-10,10,2000
1025,Headphones,South,,-1,99999,,10,1000
2806,Keyboard,,John,4,,,15,5000
7651,Keyboard,West,John,-1,,2024-13-01,0,1000
6664,Monitor,,,-20,1000,2024-02-10,-5,1000
6154,Tablet,South,Amit,5,-200,,15,2000
6824,Mouse,East,Sneha,-20,2000,,0,5000
4659,Monitor,East,Sneha,5,,2024-13-01,5,
2525,,,,1,99999,2024-01-15,,3000
1760,Keyboard,South,,2,1500,2024-01-15,5,5000
1594,Charger,West,,500,,,15,-100
8192,Mouse,,John,2,1000,2024-13-01,0,1000
2055,Laptop,East,,-20,1500,2024-13-01,0,-100
4083,Monitr,,Priya,2,500,,5,5000
4675,Laptop,West,Rohit,500,-200,2024-00-10,10,3000
6957,Mobile,North,,3,1000,2024-13-01,10,-100
6255,Keyboard,,Priya,2,99999,2024-13-01,-5,5000
5228,Charger,,,-1,99999,2024-01-15,5,3000
5181,Tablet,,Priya,500,99999,2024-01-15,10,2000
2830,Headphones,,John,,99999,2024-01-01,0,1000
4395,Headphones,North,John,-1,1000,2024-01-01,15,
2203,,West,Rohit,3,500,,10,5000
3810,Mouse,,Rohit,3,-200,,-5,2000
4092,Tablet,South,Rohit,100,99999,2024-01-15,0,-100
4044,Monitr,,John,-1,,,-5,5000
7071,Laptop,West,John,5,1000,2024-01-01,200,2000
8272,Monitr,North,Priya,,500,2024-02-10,15,3000
5673,Laptp,,John,500,-200,2024-02-10,0,2000
4514,Laptop,East,,3,500,,200,-100
7192,Laptop,,Sneha,3,-200,2024-01-01,200,-100
1144,Laptop,,Sneha,,1000,2024-01-01,200,3000
8507,Charger,West,Rohit,100,2000,,,2000
5857,Monitor,,John,5,99999,2024-13-01,200,5000
2377,,,,1,1000,2024-13-01,15,
4146,Charger,West,,3,99999,2024-02-10,,1000
6024,Headphones,West,Sneha,100,-200,,200,-100
1793,,,Priya,4,2000,,10,
6756,Charger,North,,500,,2024-02-10,-5,2000
5414,Monitr,North,Amit,,500,2024-13-01,10,3000
2110,Charger,,,-20,1500,,0,-100
6672,Monitor,,Priya,4,1000,2024-13-01,5,-100
5053,Mouse,West,Amit,4,1500,,0,5000
4937,Tablet,West,,-20,,2024-13-01,200,1000
4963,Mouse,,Priya,5,1000,2024-01-01,-5,1000
5942,Laptp,South,Sneha,-1,1500,2024-01-15,-5,5000
6897,Headphones,East,John,-1,,,-5,2000
9974,Laptp,,Amit,-20,2000,2024-02-10,,1000
2116,Laptp,,John,-1,,2024-00-10,-5,5000
2750,Tablet,,,5,1000,,15,2000
5027,Tablet,,,500,-200,,5,5000
6745,Monitor,,,2,-200,2024-13-01,0,1000
6064,Monitor,North,John,100,99999,2024-01-01,,
6938,Mouse,,Sneha,-20,99999,2024-02-10,,1000
4397,Monitor,,,100,-200,2024-13-01,10,1000
9265,Monitor,North,,3,1000,2024-01-01,0,
2359,Mobile,South,,5,1000,2024-02-10,0,2000
5853,Keyboard,,Rohit,100,,2024-02-10,-5,-100
2941,Mouse,North,Rohit,-20,1000,2024-00-10,200,-100
4148,Tablet,,Amit,500,99999,2024-00-10,-5,5000
8933,Mouse,,Sneha,-1,,2024-02-10,,2000
2285,Tablet,,John,4,-200,2024-01-01,0,2000
7474,Charger,West,Priya,4,99999,2024-13-01,-5,5000
1770,Keyboard,East,,3,500,,200,2000
2843,Mobile,East,Priya,100,500,,10,-100
1073,Mobile,,,,99999,,5,3000
2660,Monitr,East,Amit,-20,99999,2024-13-01,,-100
5349,Headphones,East,Amit,,500,2024-02-10,10,1000
8102,Tablet,,Amit,-20,1500,,10,3000
9000,,,Sneha,-20,500,2024-13-01,15,5000
4818,,,Priya,500,500,2024-00-10,5,-100
1331,Headphones,West,,3,,2024-13-01,10,
2421,Charger,South,,4,,2024-01-15,15,
8512,Mobile,,Sneha,3,-200,2024-00-10,15,5000
7890,,North,,3,99999,2024-00-10,0,-100
5931,Charger,North,Sneha,1,1000,2024-02-10,-5,-100
7025,Laptp,,,-20,1000,2024-02-10,10,5000
5408,Keyboard,,,,1000,2024-13-01,,2000
6113,Monitr,East,John,500,-200,2024-13-01,0,1000
9419,Charger,West,Sneha,5,,2024-02-10,5,3000
3881,Monitr,South,Sneha,-20,,2024-01-01,-5,5000
3865,Keyboard,,,2,500,2024-13-01,,
3575,Mouse,,John,-20,2000,2024-01-01,,1000
7185,,West,Rohit,4,,,15,1000
9656,Charger,,John,,-200,2024-00-10,10,2000
6741,Monitor,West,Amit,-1,2000,,15,
1277,Laptop,,,-1,,,15,1000
1065,Mobile,West,Rohit,4,-200,2024-01-15,10,
5262,,,,-20,,2024-01-01,10,3000
6704,Mobile,East,,-20,1500,2024-13-01,200,
9594,Mobile,West,Priya,5,2000,,10,1000
8989,Mouse,South,,4,99999,,15,-100
7255,Laptop,West,,-20,99999,2024-02-10,-5,
8441,Keyboard,,,,1500,2024-02-10,200,
5692,,North,Sneha,-1,500,2024-01-15,10,-100
5419,Mouse,,Rohit,2,1500,2024-01-15,10,
8960,Mobile,West,Priya,-20,1500,2024-00-10,,1000
7078,,,John,3,-200,,15,3000
2437,Mobile,,John,100,99999,2024-01-01,10,
9620,Headphones,North,Amit,-1,500,2024-01-15,15,3000
8032,Monitr,,,1,2000,2024-00-10,5,1000
6731,Monitr,,Amit,4,1000,,0,5000
4378,Headphones,South,,5,,2024-00-10,,
9584,Laptp,East,Rohit,3,-200,2024-00-10,200,3000
7347,Headphones,South,,4,2000,,,
7401,Monitr,North,,-20,500,,200,2000
7629,Mobile,,,-20,1500,2024-13-01,15,2000
5541,,,Sneha,-20,1000,2024-01-15,10,1000
8876,Monitor,East,John,-1,1500,,200,-100
9533,Monitr,West,,100,,,15,3000
9324,Laptop,North,Rohit,500,500,2024-02-10,-5,3000
1264,Monitor,East,,2,1000,2024-00-10,0,-100
2434,Mouse,,Rohit,4,2000,2024-02-10,,-100
6327,Monitr,,,1,2000,2024-13-01,,
6097,Keyboard,,,3,500,2024-01-01,0,2000
2660,Charger,East,Rohit,100,500,2024-13-01,15,
6692,Charger,,Amit,-1,-200,2024-13-01,,
3354,Laptop,,,100,1500,2024-01-15,10,-100
9457,Tablet,,John,,1000,2024-00-10,15,1000
7461,Charger,,,5,,2024-13-01,10,5000
8044,Laptop,,,-20,500,2024-00-10,200,1000
6497,Tablet,East,Amit,500,1000,2024-02-10,-5,1000
5549,Mouse,,Amit,5,-200,2024-01-01,-5,1000
7334,Tablet,,,500,99999,,-5,
7010,Keyboard,,,4,500,2024-01-01,5,
5926,Monitr,South,,5,500,2024-02-10,0,
7065,Charger,South,Rohit,1,2000,2024-01-15,-5,
3179,Mobile,,,,99999,2024-02-10,,-100
5967,Headphones,,Priya,3,1000,,0,2000
1634,,,Priya,-20,2000,2024-02-10,0,3000
4631,Monitr,,Priya,2,-200,,10,2000
5677,,North,,,2000,2024-01-15,200,3000
3218,Mouse,East,,1,99999,,,
2389,Mouse,North,Rohit,500,-200,2024-01-15,5,2000
5276,,South,Sneha,5,99999,2024-13-01,0,3000
2249,Laptop,North,,-1,1000,2024-00-10,10,5000
8640,Laptp,West,John,-20,-200,2024-01-01,-5,1000
6712,,West,Rohit,500,-200,2024-01-15,10,3000
2245,Tablet,South,Rohit,500,2000,,-5,-100
9245,Tablet,North,,-1,99999,2024-01-15,200,2000
1442,Laptop,East,Amit,4,1500,2024-13-01,,2000
7976,Headphones,South,,4,99999,2024-13-01,15,5000
5675,,West,Priya,-1,,,15,3000
8953,Mobile,South,,100,,2024-00-10,200,1000
5377,Mouse,North,Rohit,-1,1500,2024-01-15,5,2000
8058,Monitr,North,Sneha,-20,500,2024-01-15,200,
1822,Headphones,North,,4,2000,2024-13-01,-5,-100
3939,Mobile,,John,4,,2024-02-10,10,
8096,Laptp,North,Sneha,100,1000,2024-00-10,15,3000
6765,Monitr,,Rohit,500,-200,2024-01-15,200,-100
2031,Laptop,West,Rohit,-1,-200,2024-01-01,0,5000
1562,Monitr,,Amit,3,500,,5,1000
1340,Keyboard,West,Sneha,-20,,2024-01-01,-5,3000
5567,,,Amit,1,99999,,0,3000
8862,Laptp,West,,5,2000,2024-13-01,15,-100
3296,Laptop,West,Sneha,,,,10,1000
1234,Laptop,South,Priya,500,2000,2024-01-01,15,2000
6202,Laptop,,,5,500,2024-13-01,5,
2291,Charger,,Priya,1,99999,,-5,2000
5727,Headphones,North,Sneha,4,99999,,5,5000
9720,Mobile,,Amit,2,99999,2024-02-10,0,1000
3939,Tablet,,Priya,4,-200,,0,2000
6435,Mouse,South,Rohit,-1,1500,2024-13-01,5,3000
7981,Mouse,,,500,-200,2024-01-15,200,3000
6392,Keyboard,South,John,3,2000,2024-01-01,200,5000
8972,Keyboard,,,3,2000,2024-01-15,0,5000
2233,Keyboard,,Amit,4,500,2024-01-01,200,1000
3800,Monitor,,,-1,500,2024-01-01,,2000
3775,Keyboard,,,,1000,2024-13-01,-5,3000
7044,Mouse,West,,5,-200,,5,1000
4487,Laptp,,Sneha,4,-200,,-5,1000
8383,Mobile,East,,100,500,2024-00-10,0,3000
4850,Keyboard,North,,4,,2024-01-01,200,2000
5997,Laptp,East,John,3,2000,2024-01-01,-5,
1890,Monitor,West,John,-1,99999,,15,5000
6920,Monitor,,Rohit,2,1500,2024-00-10,10,-100
2188,Tablet,South,,4,500,2024-01-15,200,2000
6644,Charger,,Amit,100,99999,2024-01-01,,
1740,Charger,,John,4,2000,,,
2369,Monitr,West,Amit,-20,1500,2024-13-01,10,3000
3000,Charger,,Rohit,-1,1000,2024-00-10,10,
2471,Monitr,West,Sneha,2,,2024-00-10,-5,5000
2536,,East,John,5,1000,,-5,1000
1318,Headphones,,,4,500,2024-01-01,15,2000
6153,Charger,South,,500,,2024-01-15,-5,-100
2894,Monitor,,John,-1,1000,2024-01-15,10,5000
8991,Tablet,,John,500,2000,,,
9592,Laptp,,,-20,500,2024-02-10,15,1000
6935,,,,-1,-200,2024-02-10,10,1000
1723,Keyboard,North,,2,1000,2024-13-01,15,
3329,Charger,,Amit,2,,,15,5000
3770,,,,2,,,-5,-100
8545,Monitr,West,John,5,-200,2024-01-01,-5,
5846,Laptp,North,Amit,1,99999,2024-01-15,0,2000
1267,Laptop,,,-1,1500,2024-02-10,10,1000
1569,Mouse,North,Priya,2,,2024-01-01,-5,3000
2973,Charger,,,4,,,0,1000
9737,Mouse,,Priya,500,99999,2024-01-01,-5,
3822,Charger,,Amit,100,500,2024-01-15,,-100
5460,Laptop,,,-20,,2024-01-01,200,
1270,Keyboard,,Priya,2,1500,2024-00-10,15,3000
8641,Headphones,West,Rohit,4,,2024-02-10,,3000
9930,,,Rohit,4,1500,2024-13-01,15,1000
7680,,South,Priya,2,99999,2024-02-10,10,
2257,Mobile,,,2,2000,2024-01-01,200,1000
9250,Laptp,North,Sneha,5,1500,2024-00-10,5,5000
6370,Laptp,South,Amit,4,500,2024-02-10,10,
5858,Keyboard,,Priya,100,1000,2024-01-15,15,-100
9581,Tablet,South,Amit,4,-200,2024-00-10,5,1000
9910,Monitor,North,,100,1000,,5,-100
7999,Charger,,,5,2000,2024-02-10,10,
1120,Mobile,South,,1,500,2024-01-01,,
7908,Tablet,West,,500,2000,2024-01-15,10,2000
3303,Mobile,West,,100,2000,,15,1000
5861,Monitor,,Priya,1,,2024-01-01,200,
3911,Mouse,,Rohit,3,,,,3000
9991,Charger,,,3,500,2024-01-01,15,3000
8236,,South,,5,1000,,-5,2000
6565,,North,,-1,1500,2024-01-15,-5,
7531,Monitor,West,Sneha,1,,2024-00-10,200,1000
2109,Laptp,East,Amit,1,500,2024-02-10,,-100
7929,Laptp,,,-20,500,2024-00-10,0,1000
2250,Charger,,,,99999,,,-100
9177,Headphones,West,,5,1000,,0,-100
2649,Keyboard,,Sneha,3,500,2024-01-15,15,-100
8351,Keyboard,,,3,-200,,10,3000
6911,Laptp,South,Rohit,4,500,2024-02-10,15,5000
3956,Laptp,,,-20,1000,2024-01-15,10,
6828,,West,,2,,2024-13-01,-5,2000
5994,,West,John,500,1000,2024-13-01,0,2000
7436,Monitor,South,John,4,2000,2024-00-10,10,-100
9676,,,Amit,-20,,2024-01-15,15,
8614,Laptop,,,3,2000,,15,
9994,Monitr,East,Rohit,-20,500,2024-02-10,15,-100
2715,Headphones,East,,-1,2000,2024-00-10,200,2000
9150,Tablet,,Amit,500,1000,2024-13-01,,2000
4483,Monitr,,,2,1000,2024-13-01,15,1000
8675,Monitor,,Amit,,99999,2024-13-01,,2000
2757,Monitr,,Amit,5,1500,2024-00-10,5,-100
2809,Monitr,,Sneha,1,99999,2024-02-10,0,3000
6539,Monitor,West,Priya,-1,99999,2024-13-01,5,2000
7048,,East,Rohit,1,-200,,5,2000
2151,Laptp,South,Sneha,-20,99999,2024-00-10,,3000
6492,Laptp,North,,500,500,2024-00-10,,3000
7711,Charger,South,Priya,4,1000,2024-01-01,200,
7302,Monitr,,Amit,100,,2024-01-01,0,-100
5747,Tablet,North,John,1,99999,,0,-100
9402,,West,,5,99999,,-5,2000
5681,,,Sneha,3,99999,2024-02-10,0,3000
3507,Monitor,East,,4,1000,2024-13-01,200,1000
3963,Tablet,North,Rohit,4,,2024-01-01,15,5000
4428,Mobile,,Rohit,100,500,2024-02-10,15,3000
8494,Keyboard,,Priya,-20,-200,2024-01-01,200,5000
4955,Charger,West,Sneha,-20,1500,,0,2000
4705,Keyboard,North,Amit,3,1500,2024-13-01,,1000
5038,,,,1,2000,2024-00-10,5,-100
1713,Charger,,Priya,5,1000,2024-13-01,0,1000
8260,Headphones,West,,2,500,2024-01-01,-5,-100
8011,Monitor,,Rohit,,2000,2024-13-01,0,
9879,Keyboard,North,,4,500,,5,-100
9521,Tablet,,,500,500,2024-00-10,10,-100
2746,Monitor,East,,-1,2000,2024-01-15,0,
2207,Tablet,,Sneha,2,500,2024-00-10,0,2000
1784,Monitr,West,John,-1,2000,2024-01-01,15,3000
